Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
South Africa,ZAF,2004,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,14.1
South Africa,ZAF,2003,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,13.7
South Africa,ZAF,2002,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,13
South Africa,ZAF,2001,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,12.3
South Africa,ZAF,2000,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,11.3
South Africa,ZAF,1999,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,10.3
South Africa,ZAF,1998,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,9.1
South Africa,ZAF,1997,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,7.9
South Africa,ZAF,1996,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,6.5
South Africa,ZAF,1995,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,5.2
South Africa,ZAF,1994,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,4
South Africa,ZAF,1993,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,3
South Africa,ZAF,1992,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2.1
South Africa,ZAF,1991,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,1.4
South Africa,ZAF,1990,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.8
South Africa,ZAF,2021,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,32.8
South Africa,ZAF,2020,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,33.7
South Africa,ZAF,2019,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,34.3
South Africa,ZAF,2018,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,35.1
South Africa,ZAF,2017,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,35.8
South Africa,ZAF,2016,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,36.6
South Africa,ZAF,2015,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,37.3
South Africa,ZAF,2014,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,38.3
South Africa,ZAF,2013,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,39.6
South Africa,ZAF,2012,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,41.5
South Africa,ZAF,2011,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,45.5
South Africa,ZAF,2010,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,51.6
South Africa,ZAF,2009,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,59.9
South Africa,ZAF,2008,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,68.3
South Africa,ZAF,2007,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,74.6
South Africa,ZAF,2006,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,78.9
South Africa,ZAF,2005,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,79.2
South Africa,ZAF,2004,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,77.8
South Africa,ZAF,2003,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,76.5
South Africa,ZAF,2002,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,75.2
South Africa,ZAF,2001,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,73.3
South Africa,ZAF,2000,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,71
South Africa,ZAF,1999,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,68.6
South Africa,ZAF,1998,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,66.6
South Africa,ZAF,1997,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,64.5
South Africa,ZAF,1996,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,62.6
South Africa,ZAF,1995,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,61.3
South Africa,ZAF,1994,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,60.4
South Africa,ZAF,1993,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,59.9
South Africa,ZAF,1992,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,60.1
South Africa,ZAF,1991,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,60.9
South Africa,ZAF,1990,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,62.2
South Africa,ZAF,1989,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,64
South Africa,ZAF,1988,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,66.2
South Africa,ZAF,1987,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,68.8
South Africa,ZAF,1986,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,71.6
South Africa,ZAF,1985,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,74.8
South Africa,ZAF,1984,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,78.2
South Africa,ZAF,1983,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,81.9
South Africa,ZAF,1982,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,85.8
South Africa,ZAF,1981,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,90.1
South Africa,ZAF,1980,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,94.7
South Africa,ZAF,1979,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,99.5
South Africa,ZAF,1978,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,104.8
South Africa,ZAF,1977,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,110.3
South Africa,ZAF,1976,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,116.2
South Africa,ZAF,1975,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,122.2
South Africa,ZAF,1974,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,128.6
South Africa,ZAF,2021,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,30.3
South Africa,ZAF,2020,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,31.1
South Africa,ZAF,2019,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,31.7
South Africa,ZAF,2018,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,32.4
South Africa,ZAF,2017,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,33.1
South Africa,ZAF,2016,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,33.8
South Africa,ZAF,2015,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,34.6
South Africa,ZAF,2014,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,35.4
South Africa,ZAF,2013,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,36.7
South Africa,ZAF,2012,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,38.6
South Africa,ZAF,2011,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,42.4
South Africa,ZAF,2010,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,48.3
South Africa,ZAF,2009,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,56.4
South Africa,ZAF,2008,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,64.6
South Africa,ZAF,2007,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,70.7
South Africa,ZAF,2006,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,74.9
South Africa,ZAF,2005,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,75.1
South Africa,ZAF,2004,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,73.6
South Africa,ZAF,2003,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,72.3
South Africa,ZAF,2002,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,71
South Africa,ZAF,2001,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,69
South Africa,ZAF,2000,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,66.7
South Africa,ZAF,1999,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,64.2
South Africa,ZAF,1998,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,62.1
South Africa,ZAF,1997,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,59.9
South Africa,ZAF,1996,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,57.9
South Africa,ZAF,1995,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,56.5
South Africa,ZAF,1994,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,55.5
South Africa,ZAF,1993,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,55
South Africa,ZAF,1992,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,55.1
South Africa,ZAF,1991,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,55.7
South Africa,ZAF,1990,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,56.9
South Africa,ZAF,1989,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,58.6
South Africa,ZAF,1988,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,60.7
South Africa,ZAF,1987,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,63.1
South Africa,ZAF,1986,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,65.8
South Africa,ZAF,1985,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,68.8
South Africa,ZAF,1984,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,72.1
South Africa,ZAF,1983,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,75.7
South Africa,ZAF,1982,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,79.5
South Africa,ZAF,1981,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,83.7
South Africa,ZAF,1980,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,88.1
South Africa,ZAF,1979,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,92.9
South Africa,ZAF,1978,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,98
South Africa,ZAF,1977,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,103.3
South Africa,ZAF,1976,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,109.1
South Africa,ZAF,1975,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,115.1
South Africa,ZAF,1974,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,121.4
South Africa,ZAF,2021,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,35.3
South Africa,ZAF,2020,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,36.2
South Africa,ZAF,2019,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,36.9
South Africa,ZAF,2018,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,37.6
South Africa,ZAF,2017,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,38.4
South Africa,ZAF,2016,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,39.2
South Africa,ZAF,2015,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,40
South Africa,ZAF,2014,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,41
South Africa,ZAF,2013,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,42.3
South Africa,ZAF,2012,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,44.3
South Africa,ZAF,2011,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,48.4
South Africa,ZAF,2010,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,54.7
South Africa,ZAF,2009,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,63.2
South Africa,ZAF,2008,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,71.8
South Africa,ZAF,2007,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,78.3
South Africa,ZAF,2006,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,82.8
South Africa,ZAF,2005,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,83.1
South Africa,ZAF,2004,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,81.7
South Africa,ZAF,2003,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,80.5
South Africa,ZAF,2002,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,79.2
South Africa,ZAF,2001,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,77.3
South Africa,ZAF,2000,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,75.1
South Africa,ZAF,1999,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,72.8
South Africa,ZAF,1998,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,70.9
South Africa,ZAF,1997,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,68.9
South Africa,ZAF,1996,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,67.1
South Africa,ZAF,1995,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,65.8
South Africa,ZAF,1994,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,64.9
South Africa,ZAF,1993,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,64.6
South Africa,ZAF,1992,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,64.9
South Africa,ZAF,1991,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,65.7
South Africa,ZAF,1990,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,67.2
South Africa,ZAF,1989,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,69.1
South Africa,ZAF,1988,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,71.4
South Africa,ZAF,1987,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,74.1
South Africa,ZAF,1986,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,77.1
South Africa,ZAF,1985,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,80.4
South Africa,ZAF,1984,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,83.9
South Africa,ZAF,1983,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,87.7
South Africa,ZAF,1982,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,91.8
South Africa,ZAF,1981,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,96.2
South Africa,ZAF,1980,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,100.9
South Africa,ZAF,1979,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,105.8
South Africa,ZAF,1978,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,111.2
South Africa,ZAF,1977,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,116.9
South Africa,ZAF,1976,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,122.8
South Africa,ZAF,1975,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,129.1
South Africa,ZAF,1974,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,135.7
South Africa,ZAF,2019,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,20.4
South Africa,ZAF,2018,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,21.4
South Africa,ZAF,2017,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,23.7
South Africa,ZAF,2016,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,24.5
South Africa,ZAF,2015,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,24.7
South Africa,ZAF,2014,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,24.5
South Africa,ZAF,2013,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,24.2
South Africa,ZAF,2012,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,24.6
South Africa,ZAF,2011,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,25.8
South Africa,ZAF,2010,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,26.9
South Africa,ZAF,2009,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,27.5
South Africa,ZAF,2008,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,27.8
South Africa,ZAF,2007,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,27.7
South Africa,ZAF,2006,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,28
South Africa,ZAF,2005,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,27.9
South Africa,ZAF,2004,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,27.9
South Africa,ZAF,2003,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,28
South Africa,ZAF,2002,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,27.7
South Africa,ZAF,2001,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,27.3
South Africa,ZAF,2000,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",SH.DYN.NCOM.FE.ZS,27.6
South Africa,ZAF,2019,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,28.5
South Africa,ZAF,2018,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,30.2
South Africa,ZAF,2017,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,32.7
South Africa,ZAF,2016,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,33.1
South Africa,ZAF,2015,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,33.6
South Africa,ZAF,2014,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,33.5
South Africa,ZAF,2013,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,33.5
South Africa,ZAF,2012,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,34.2
South Africa,ZAF,2011,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,35
South Africa,ZAF,2010,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,36.4
